Release Year,Movie,Rerelease,Domestic Gross,Release Date
2005,Ladies in Lavender,N," $6,765,081 ",4/29/22
2005,Bride & Prejudice,N," $6,605,592 ",2/11/22
2005,Millions,N," $6,584,159 ",3/11/22
2005,The Aristocrats,N," $6,377,461 ",7/29/22
2005,The Jacket,N," $6,303,762 ",3/4/22
2005,Underclassman,N," $5,655,459 ",9/2/22
2005,Downfall,N," $5,509,040 ",2/18/22
2005,Alone in the Dark,N," $5,178,569 ",1/28/22
2005,The World's Fastest Indian,N," $5,128,124 ",12/7/22
2005,The Three Burials of Melquiades Estrada,N," $5,027,684 ",12/14/22
2005,The Libertine,N," $4,835,065 ",11/25/22
2005,Howl's Moving Castle,N," $4,711,096 ",6/10/22
2005,Ong-Bak: The Thai Warrior,N," $4,563,167 ",2/11/22
2005,Mindhunters,N," $4,480,744 ",5/13/22
2005,Kiss Kiss Bang Bang,N," $4,243,756 ",10/21/22
2005,Enron: The Smartest Guys in the Room,N," $4,071,700 ",4/22/22
2005,King's Ransom,N," $4,008,527 ",4/22/22
2005,Me and You and Everyone We Know,N," $3,885,134 ",6/17/22
2005,Melinda and Melinda,N," $3,826,280 ",3/18/22
2005,High Tension,N," $3,681,066 ",6/10/22
2005,Caché (Hidden),N," $3,647,381 ",12/23/22
2005,Stay,N," $3,626,883 ",10/21/22
2005,Rize,N," $3,336,391 ",6/24/22
2005,Grizzly Man,N," $3,178,403 ",8/12/22
2005,Supercross,N," $3,102,550 ",8/17/22
2005,The Wild Parrots of Telegraph Hill,N," $3,058,527 ",2/9/22
2005,G,N," $3,020,784 ",9/16/22
2005,Walk on Water,N," $2,713,932 ",3/4/22
2005,Junebug,N," $2,678,691 ",8/3/22
2005,Layer Cake,N," $2,339,957 ",5/13/22
2005,Water,Y," $2,250,329 ",11/4/22
2005,Oliver Twist,N," $2,080,321 ",9/23/22
2005,The Work and the Glory II: American Zion,N," $2,025,032 ",10/21/22
2005,A Sound of Thunder,N," $1,900,451 ",9/2/22
2005,Look at Me,N," $1,737,308 ",4/1/22
2005,Mrs. Palfrey at the Claremont,N," $1,720,953 ",11/25/22
2005,Everything Is Illuminated,N," $1,712,337 ",9/16/22
2005,State Property: Blood on the Streets,N," $1,691,706 ",4/13/22
2005,The White Countess,N," $1,669,971 ",12/21/22
2005,The Chorus,Y," $1,548,036 ",1/14/22
2005,Murderball,N," $1,531,154 ",7/8/22
2005,Paradise Now,N," $1,457,843 ",10/28/22
2005,2046,N," $1,444,588 ",8/5/22
2005,Salaam Namaste,N," $1,413,283 ",9/9/22
2005,Paheli,N," $1,409,499 ",6/24/22
2004,Shrek 2,N," $441,226,247 ",5/19/22
2004,Spider-Man 2,N," $373,585,825 ",6/30/22
2004,The Passion of the Christ,N," $370,274,604 ",2/25/22
2004,Meet the Fockers,N," $279,261,160 ",12/22/22
2004,The Incredibles,N," $261,441,092 ",11/5/22
2004,Harry Potter and the Prisoner of Azkaban,N," $249,541,069 ",6/4/22
2004,The Day After Tomorrow,N," $186,740,799 ",5/28/22
2004,The Bourne Supremacy,N," $176,241,941 ",7/23/22
2004,National Treasure,N," $173,008,894 ",11/19/22
2004,The Polar Express,N," $162,775,358 ",11/10/22
2004,Shark Tale,N," $160,861,908 ",10/1/22
2004,"I, Robot",N," $144,801,023 ",7/16/22
2004,Troy,N," $133,378,256 ",5/14/22
2004,Ocean's Twelve,N," $125,544,280 ",12/10/22
2004,50 First Dates,N," $120,908,074 ",2/13/22
2004,Van Helsing,N," $120,177,084 ",5/7/22
2004,Fahrenheit 9/11,N," $119,194,771 ",6/23/22
2004,A Series of Unfortunate Events,N," $118,634,549 ",12/17/22
2004,Dodgeball: A True Underdog Story,N," $114,326,736 ",6/18/22
2004,The Village,N," $114,197,520 ",7/30/22
2004,The Grudge,N," $110,359,362 ",10/22/22
2004,The Aviator,N," $102,610,330 ",12/17/22
2004,Collateral,N," $101,005,703 ",8/6/22
2004,Million Dollar Baby,N," $100,492,203 ",12/15/22
2004,The Princess Diaries 2: Royal Engagement,N," $95,170,481 ",8/11/22
2004,Starsky & Hutch,N," $88,237,754 ",3/5/22
2004,Along Came Polly,N," $88,097,164 ",1/16/22
2004,Mean Girls,N," $86,058,055 ",4/30/22
2004,The SpongeBob SquarePants Movie,N," $85,417,988 ",11/19/22
2004,Anchorman: The Legend of Ron Burgundy,N," $85,288,303 ",7/9/22
2004,Scooby-Doo 2: Monsters Unleashed,N," $84,216,833 ",3/26/22
2004,The Notebook,N," $81,001,787 ",6/25/22
2004,Alien vs. Predator,N," $80,282,231 ",8/13/22
2004,Man on Fire,N," $77,911,774 ",4/21/22
2004,The Terminal,N," $77,872,883 ",6/18/22
2004,Garfield,N," $75,369,589 ",6/11/22
2004,Ray,N," $75,331,600 ",10/29/22
2004,Ladder 49,N," $74,541,707 ",10/1/22
2004,Christmas with the Kranks,N," $73,780,539 ",11/24/22
2004,Sideways,N," $71,503,593 ",10/22/22
2004,White Chicks,N," $70,831,760 ",6/23/22
2004,Hidalgo,N," $67,303,450 ",3/5/22
2004,The Forgotten,N," $67,133,509 ",9/24/22
2004,Kill Bill: Vol. 2,N," $66,208,183 ",4/16/22
2004,The Manchurian Candidate,N," $65,955,630 ",7/30/22
2004,Barbershop 2: Back in Business,N," $65,111,277 ",2/6/22
2004,Miracle,N," $64,378,093 ",2/6/22
2004,Friday Night Lights,N," $61,255,921 ",10/8/22
2004,Hellboy,N," $59,623,958 ",4/2/22
2004,The Stepford Wives,N," $59,484,742 ",6/11/22
2004,Dawn of the Dead,N," $59,020,957 ",3/19/22
2004,Without a Paddle,N," $58,169,327 ",8/20/22
2004,The Butterfly Effect,N," $57,938,693 ",1/23/22
2004,Shall We Dance,N," $57,890,460 ",10/15/22
2004,The Chronicles of Riddick,N," $57,761,012 ",6/11/22
2004,13 Going on 30,N," $57,231,747 ",4/23/22
2004,Saw,N," $55,185,045 ",10/29/22
2004,Hero,N," $53,710,019 ",8/27/22
2004,Blade: Trinity,N," $52,411,906 ",12/8/22
2004,King Arthur,N," $51,882,244 ",7/7/22
2004,Finding Neverland,N," $51,680,613 ",11/12/22
2004,A Cinderella Story,N," $51,438,175 ",7/16/22
2004,The Phantom of the Opera,N," $51,268,815 ",12/22/22
2004,Resident Evil: Apocalypse,N," $51,201,453 ",9/10/22
2004,Home on the Range,N," $50,030,461 ",4/2/22
2004,Fat Albert,N," $48,116,322 ",12/25/22
2004,Secret Window,N," $48,022,900 ",3/12/22
2004,Walking Tall,N," $46,437,717 ",4/2/22
2004,In Good Company,N," $45,806,659 ",12/29/22
2004,Napoleon Dynamite,N," $44,540,956 ",6/11/22
2004,Spanglish,N," $42,726,869 ",12/17/22
2004,Exorcist: The Beginning,N," $41,821,986 ",8/20/22
2004,You Got Served,N," $40,363,810 ",1/30/22
2004,Bridget Jones: The Edge of Reason,N," $40,226,215 ",11/12/22
2004,Catwoman,N," $40,202,379 ",7/23/22
2004,The Ladykillers,N," $39,799,191 ",3/26/22
2004,Sky Captain and the World of Tomorrow,N," $37,762,677 ",9/17/22
2004,Raising Helen,N," $37,486,512 ",5/28/22
2004,Taxi,Y," $36,611,066 ",10/6/22
2004,Eternal Sunshine of the Spotless Mind,N," $34,400,301 ",3/19/22
2004,Alexander,N," $34,297,191 ",11/24/22
2004,Closer,N," $33,987,757 ",12/3/22
2004,The Punisher,N," $33,810,189 ",4/16/22
2004,Team America: World Police,N," $32,786,074 ",10/15/22
2004,Taking Lives,N," $32,682,342 ",3/19/22
2004,Anacondas: The Hunt for the Blood Orchid,N," $32,238,923 ",8/27/22
2004,Cellular,N," $32,003,620 ",9/10/22
2004,Johnson Family Vacation,N," $31,203,964 ",4/7/22
2004,Open Water,N," $30,610,863 ",8/6/22
2004,Confessions of a Teenage Drama Queen,N," $29,331,068 ",2/20/22
2004,After the Sunset,N," $28,331,233 ",11/12/22
2004,The Prince and Me,N," $28,176,497 ",4/2/22
2004,Garden State,N," $26,782,316 ",7/28/22
2004,Jersey Girl,N," $25,268,157 ",3/26/22
2004,Twisted,N," $25,198,598 ",2/27/22
2004,The Life Aquatic with Steve Zissou,N," $24,020,403 ",12/10/22
2004,Around the World in 80 Days,N," $24,008,137 ",6/16/22
2004,Agent Cody Banks 2: Destination London,N," $23,630,159 ",3/12/22
2004,Hotel Rwanda,N," $23,530,892 ",12/22/22
2004,Ella Enchanted,N," $22,918,387 ",4/9/22
2004,The Alamo,N," $22,414,961 ",4/9/22
2004,Darkness,N," $22,163,442 ",12/25/22
2004,Mr. 3000,N," $21,811,187 ",9/17/22
2004,NASCAR: The IMAX Experience,N," $21,583,831 ",3/12/22
2004,Torque,N," $21,215,059 ",1/16/22
2004,Flight of the Phoenix,N," $21,009,180 ",12/17/22
2004,Little Black Book,N," $20,698,668 ",8/6/22
2004,Yu-Gi-Oh!: The Movie - Pyramid of Light,N," $19,765,868 ",8/13/22
2004,Two Brothers,N," $19,176,754 ",6/25/22
2004,Harold & Kumar Go to White Castle,N," $18,250,550 ",7/30/22
2004,Laws of Attraction,N," $17,871,255 ",4/30/22
2004,EuroTrip,N," $17,771,387 ",2/20/22
2004,My Baby's Daddy,N," $17,669,317 ",1/9/22
2004,Seed of Chucky,N," $17,083,732 ",11/12/22
2004,Win a Date with Tad Hamilton!,N," $17,071,962 ",1/23/22
2004,Wimbledon,N," $17,001,133 ",9/17/22
2004,The Motorcycle Diaries,N," $16,781,387 ",9/24/22
2004,Catch That Kid,N," $16,703,799 ",2/6/22
2004,The Whole Ten Yards,N," $16,328,471 ",4/9/22
2004,Vanity Fair,N," $16,136,476 ",9/1/22
2004,Paparazzi,N," $15,714,234 ",9/3/22
2004,The Girl Next Door,N," $14,589,444 ",4/9/22
2004,Welcome to Mooseport,N," $14,470,947 ",2/20/22
2004,Godsend,N," $14,379,751 ",4/30/22
2004,Soul Plane,N," $14,190,750 ",5/28/22
2004,Dirty Dancing: Havana Nights,N," $14,161,590 ",2/27/22
2004,New York Minute,N," $14,071,441 ",5/7/22
2004,Envy,N," $13,562,325 ",4/30/22
2004,Shaun of the Dead,N," $13,542,874 ",9/24/22
2004,De-Lovely,N," $13,456,633 ",7/2/22
2004,Alfie,N," $13,399,812 ",11/5/22
2004,Wicker Park,N," $13,001,257 ",9/3/22
2004,I Heart Huckabees,N," $12,785,432 ",10/1/22
2004,Breakin' All the Rules,N," $12,264,319 ",5/14/22
2004,Chasing Liberty,N," $12,195,626 ",1/9/22
2004,The Cookout,N," $11,814,019 ",9/3/22
2004,Surviving Christmas,N," $11,663,156 ",10/22/22
2004,Super Size Me,N," $11,536,423 ",5/7/22
2004,House of Flying Daggers,N," $11,050,094 ",12/3/22
2004,What the #$*! Do We (K)now!?,N," $10,942,306 ",2/6/22
2004,Raise Your Voice,N," $10,411,980 ",10/8/22
2004,The Perfect Score,N," $10,391,003 ",1/30/22
2004,Kinsey,N," $10,254,979 ",11/12/22
2004,Sleepover,N," $9,436,390 ",7/9/22
2004,Superbabies: Baby Geniuses 2,N," $9,219,388 ",8/27/22
2004,First Daughter,N," $9,055,921 ",9/24/22
2004,Saved!,N," $8,940,582 ",5/28/22
2004,Suspect Zero,N," $8,725,813 ",8/27/22
2004,Connie and Carla,N," $8,085,771 ",4/16/22
2004,Being Julia,N," $7,739,049 ",10/15/22
2004,Thunderbirds,N," $6,880,917 ",7/30/22
2004,Woman Thou Art Loosed,N," $6,879,730 ",10/1/22
2004,Maria Full of Grace,N," $6,529,624 ",7/16/22
2004,A Very Long Engagement,N," $6,524,389 ",11/26/22
2004,Teacher's Pet,N," $6,491,969 ",1/16/22
2004,The Big Bounce,N," $6,489,476 ",1/30/22
2004,Beyond the Sea,N," $6,318,709 ",12/17/22
2004,Against the Ropes,N," $5,884,190 ",2/20/22
2004,Before Sunset,N," $5,820,649 ",7/2/22
2004,The Clearing,N," $5,763,875 ",7/2/22
2004,Never Die Alone,N," $5,645,298 ",3/26/22
2004,Bad Education,N," $5,211,842 ",11/19/22
2004,Birth,N," $5,095,038 ",10/29/22
2004,Club Dread,N," $5,001,708 ",2/27/22
2004,Touching the Void,N," $4,593,598 ",1/23/22
2004,Spartan,N," $4,434,432 ",3/12/22
2004,A Day Without a Mexican,N," $4,179,890 ",5/14/22
2004,Good Bye Lenin!,N," $4,064,200 ",2/27/22
2004,Camping sauvage,N," $3,894,585 ",7/9/22
2004,The Door in the Floor,N," $3,854,624 ",7/14/22
2004,Benji: Off the Leash!,N," $3,817,362 ",8/20/22
2004,Vera Drake,N," $3,775,283 ",10/8/22
2004,The Merchant of Venice,N," $3,765,585 ",12/29/22
2004,Born Into Brothels: Calcutta's Red Light Kids,N," $3,515,061 ",12/8/22
2004,The Work and the Glory,N," $3,347,647 ",11/24/22
2004,Veer Zaara,N," $2,938,532 ",11/11/22
2004,Clifford's Really Big Movie,N," $2,922,354 ",4/20/22
2004,Ma vie en cinémascope,N," $2,750,263 ",12/17/22
2004,Bobby Jones: Stroke of Genius,N," $2,694,071 ",4/30/22
2004,Thérèse: The Story of Saint Thérèse of Lisieux,N," $2,627,016 ",10/1/22
2004,Control Room,N," $2,589,616 ",5/21/22
2004,The Dreamers,N," $2,532,228 ",2/6/22
2004,"Spring, Summer, Fall, Winter... and Spring",N," $2,380,788 ",4/2/22
2004,Bon Voyage,Y," $2,354,559 ",3/19/22
2004,Riding Giants,N," $2,276,368 ",7/9/22
2004,Dans une galaxie près de chez vous - Le film,N," $2,259,688 ",4/9/22
2004,Coffee and Cigarettes,N," $2,198,924 ",5/14/22
2004,Intimate Strangers,N," $2,110,589 ",7/30/22
2004,The Sea Inside,N," $2,104,923 ",12/17/22
2004,The Chorus,Y," $2,087,128 ",10/1/22
2004,We Don't Live Here Anymore,N," $2,041,014 ",8/13/22
2004,Santa vs. the Snowman 3D,Y," $1,926,034 ",10/22/22
2004,The Corporation,Y," $1,879,983 ",6/4/22
2004,The Five of Us,N," $1,852,272 ",8/27/22
2004,Elvis Gratton 3: Le retour d'Elvis Wong,N," $1,838,920 ",6/23/22
2004,The Story of the Weeping Camel,N," $1,763,052 ",6/4/22
2004,The Blue Butterfly,N," $1,755,355 ",2/20/22
2004,Main Hoon Na,N," $1,747,060 ",4/30/22
2004,I'm Not Scared,N," $1,615,328 ",4/9/22
2004,The Corporation,N," $1,613,533 ",1/16/22
2003,The Lord of the Rings: The Return of the King,N," $377,027,325 ",12/17/22
2003,Finding Nemo,N," $339,714,978 ",5/30/22
2003,Pirates of the Caribbean: The Curse of the Black Pearl,N," $305,413,918 ",7/9/22
2003,The Matrix Reloaded,N," $281,576,461 ",5/15/22
2003,Bruce Almighty,N," $242,829,261 ",5/23/22
2003,X2: X-Men United,N," $214,949,694 ",5/2/22
2003,Elf,N," $173,398,518 ",11/7/22
2003,Terminator 3: Rise of the Machines,N," $150,371,112 ",7/2/22
2003,The Matrix Revolutions,N," $139,313,948 ",11/5/22
2003,Cheaper by the Dozen,N," $138,614,544 ",12/25/22
2003,Bad Boys II,N," $138,608,444 ",7/18/22
2003,Anger Management,N," $135,645,823 ",4/11/22
2003,Bringing Down the House,N," $132,716,677 ",3/7/22
2003,Hulk,N," $132,177,234 ",6/20/22
2003,2 Fast 2 Furious,N," $127,154,901 ",6/6/22
2003,Something's Gotta Give,N," $124,728,738 ",12/12/22
2003,Seabiscuit,N," $120,277,854 ",7/25/22
2003,S.W.A.T.,N," $116,934,650 ",8/8/22
2003,Spy Kids 3: Game Over,N," $111,761,982 ",7/25/22
2003,The Last Samurai,N," $111,127,263 ",12/5/22
2003,Freaky Friday,N," $110,230,332 ",8/6/22
2003,Scary Movie 3,N," $110,003,217 ",10/24/22
2003,The Italian Job,N," $106,128,601 ",5/30/22
2003,How to Lose a Guy in 10 Days,N," $105,813,373 ",2/7/22
2003,American Wedding,N," $104,565,114 ",8/1/22
2003,Daddy Day Care,N," $104,297,061 ",5/9/22
2003,Daredevil,N," $102,543,518 ",2/14/22
2003,The Cat in the Hat,N," $101,149,285 ",11/21/22
2003,Charlie's Angels: Full Throttle,N," $100,830,111 ",6/27/22
2003,Cold Mountain,N," $95,636,509 ",12/25/22
2003,Master and Commander: The Far Side of the World,N," $93,927,920 ",11/14/22
2003,"Legally Blonde 2: Red, White & Blonde",N," $90,186,328 ",7/2/22
2003,Mystic River,N," $90,135,191 ",10/8/22
2003,Brother Bear,N," $85,336,277 ",10/24/22
2003,Freddy vs. Jason,N," $82,622,655 ",8/15/22
2003,School of Rock,N," $81,261,177 ",10/3/22
2003,The Texas Chainsaw Massacre,N," $80,571,655 ",10/17/22
2003,The Haunted Mansion,N," $75,847,266 ",11/26/22
2003,Old School,N," $75,585,093 ",2/21/22
2003,Kill Bill: Vol. 1,N," $70,099,045 ",10/10/22
2003,Holes,N," $67,406,573 ",4/18/22
2003,Kangaroo Jack,N," $66,934,963 ",1/17/22
2003,Big Fish,N," $66,809,693 ",12/10/22
2003,The League of Extraordinary Gentlemen,N," $66,465,204 ",7/11/22
2003,Lara Croft Tomb Raider: The Cradle of Life,N," $65,660,196 ",7/25/22
2003,Mona Lisa Smile,N," $63,860,942 ",12/19/22
2003,Shanghai Knights,N," $60,476,872 ",2/7/22
2003,Bad Santa,N," $60,060,328 ",11/26/22
2003,Love Actually,N," $59,696,144 ",11/7/22
2003,Gothika,N," $59,694,580 ",11/21/22
2003,Open Range,N," $58,331,254 ",8/15/22
2003,Once Upon a Time in Mexico,N," $56,359,780 ",9/12/22
2003,Just Married,N," $56,127,162 ",1/10/22
2003,Paycheck,N," $53,790,451 ",12/25/22
2003,The Recruit,N," $52,802,140 ",1/31/22
2003,Radio,N," $52,333,738 ",10/24/22
2003,Identity,N," $52,159,536 ",4/25/22
2003,Underworld,N," $51,970,690 ",9/19/22
2003,Runaway Jury,N," $49,443,628 ",10/17/22
2003,Peter Pan,N," $48,462,608 ",12/25/22
2003,Agent Cody Banks,N," $47,938,330 ",3/14/22
2003,The Jungle Book 2,N," $47,901,582 ",2/14/22
2003,The Rundown,N," $47,726,342 ",9/26/22
2003,Final Destination 2,N," $46,961,214 ",1/31/22
2003,Phone Booth,N," $46,566,212 ",4/4/22
2003,28 Days Later...,N," $45,064,915 ",6/27/22
2003,Lost in Translation,N," $44,585,453 ",9/12/22
2003,Tears of the Sun,N," $43,734,876 ",3/7/22
2003,Under the Tuscan Sun,N," $43,610,723 ",9/26/22
2003,The Lizzie McGuire Movie,N," $42,734,455 ",5/2/22
2003,Secondhand Lions,N," $42,070,939 ",9/19/22
2003,Out of Time,N," $41,088,845 ",10/3/22
2003,Rugrats Go Wild,N," $39,402,572 ",6/13/22
2003,Head of State,N," $38,125,247 ",3/28/22
2003,Good Boy,N," $37,667,746 ",10/10/22
2003,Uptown Girls,N," $37,182,494 ",8/15/22
2003,Matchstick Men,N," $36,906,460 ",9/12/22
2003,National Security,N," $36,381,186 ",1/17/22
2003,What a Girl Wants,N," $36,105,433 ",4/4/22
2003,Jeepers Creepers 2,N," $35,667,218 ",8/29/22
2003,Intolerable Cruelty,N," $35,327,628 ",10/10/22
2003,Cradle 2 the Grave,N," $34,712,347 ",2/28/22
2003,Monster,N," $34,469,210 ",12/24/22
2003,Malibu's Most Wanted,N," $34,432,201 ",4/18/22
2003,The Hunted,N," $34,244,097 ",3/14/22
2003,Stuck on You,N," $33,832,741 ",12/12/22
2003,Dreamcatcher,N," $33,715,436 ",3/21/22
2003,Darkness Falls,N," $32,551,396 ",1/24/22
2003,Bend It Like Beckham,N," $32,543,449 ",3/12/22
2003,The Core,N," $31,186,896 ",3/28/22
2003,Calendar Girls,N," $31,041,759 ",12/19/22
2003,Hollywood Homicide,N," $30,940,691 ",6/13/22
2003,Honey,N," $30,308,417 ",12/5/22
2003,The Fighting Temptations,N," $30,250,745 ",9/19/22
2003,Johnny English,N," $28,082,366 ",7/18/22
2003,The Missing,N," $27,011,180 ",11/26/22
2003,Basic,N," $26,793,311 ",3/28/22
2003,A Man Apart,N," $26,736,098 ",4/4/22
2003,Sinbad: Legend of the Seven Seas,N," $26,483,452 ",7/2/22
2003,Dumb and Dumberer: When Harry Met Lloyd,N," $26,276,465 ",6/13/22
2003,Bulletproof Monk,N," $23,358,708 ",4/16/22
2003,Piglet's Big Movie,N," $23,103,423 ",3/21/22
2003,Dickie Roberts: Former Child Star,N," $22,738,671 ",9/5/22
2003,The Medallion,N," $22,219,192 ",8/22/22
2003,Biker Boyz,N," $22,076,772 ",1/31/22
2003,Love Don't Cost a Thing,N," $21,924,226 ",12/12/22
2003,Cold Creek Manor,N," $21,386,011 ",9/19/22
2003,Cabin Fever,N," $21,158,188 ",9/12/22
2003,Looney Tunes: Back in Action,N," $20,991,364 ",11/14/22
2003,Whale Rider,N," $20,779,666 ",6/6/22
2003,The In-Laws,N," $20,453,431 ",5/23/22
2003,Down with Love,N," $20,305,251 ",5/9/22
2003,The Life of David Gale,N," $19,955,598 ",2/21/22
2003,Timeline,N," $19,481,943 ",11/26/22
2003,Bugs!,N," $19,063,544 ",3/12/22
2003,A Mighty Wind,N," $17,781,006 ",4/16/22
2003,Deliver Us from Eva,N," $17,573,594 ",2/7/22
2003,Ghosts of the Abyss,N," $17,040,871 ",4/11/22
2003,21 Grams,N," $16,290,476 ",11/21/22
2003,View from the Top,N," $15,614,000 ",3/21/22
2003,My Boss's Daughter,N," $15,550,605 ",8/22/22
2003,A Guy Thing,N," $15,545,431 ",1/17/22
2003,In America,N," $15,539,656 ",11/26/22
2003,Wrong Turn,N," $15,418,790 ",5/30/22
2003,Alex & Emma,N," $14,218,698 ",6/20/22
2003,How to Deal,N," $14,195,227 ",7/18/22
2003,House of Sand and Fog,N," $13,040,288 ",12/19/22
2003,Gods and Generals,N," $12,882,934 ",2/21/22
2003,House of 1000 Corpses,N," $12,634,962 ",4/11/22
2003,Confidence,N," $12,251,640 ",4/25/22
2003,Girl with a Pearl Earring,N," $11,670,971 ",12/12/22
2003,Winged Migration,Y," $10,764,402 ",4/18/22
2003,House of the Dead,N," $10,249,719 ",10/10/22
2003,Swimming Pool,N," $10,130,108 ",7/2/22
2003,Duplex,N," $9,692,135 ",9/26/22
2003,Seducing Doctor Lewis,N," $9,354,342 ",7/11/22
2003,Dark Blue,N," $9,250,301 ",2/21/22
2003,The Divorce,N," $9,081,057 ",8/8/22
2003,Boat Trip,N," $8,600,126 ",3/21/22
2003,The Cooler,N," $8,291,572 ",11/26/22
2003,Dirty Pretty Things,N," $8,112,414 ",7/18/22
2003,Tupac: Resurrection,N," $7,718,961 ",11/14/22
2003,The Order,N," $7,660,806 ",9/5/22
2003,City of God,N," $7,564,459 ",1/17/22
2003,It Runs in the Family,N," $7,491,839 ",4/25/22
2003,The Triplets of Belleville,N," $7,007,149 ",11/26/22
2003,Willard,N," $6,886,089 ",3/14/22
2003,The Young Black Stallion,N," $6,751,389 ",12/25/22
2003,Nowhere in Africa,N," $6,180,200 ",3/7/22
2003,Chasing Papi,N," $6,130,049 ",4/16/22
2003,Gigli,N," $6,087,542 ",8/1/22
2003,American Splendor,N," $6,010,990 ",8/15/22
2003,Luther,N," $5,791,328 ",9/26/22
2003,The Station Agent,N," $5,739,376 ",10/3/22
2003,Spellbound,N," $5,728,581 ",4/30/22
2003,The Human Stain,N," $5,381,908 ",10/31/22
2003,Grind,N," $5,123,696 ",8/15/22
2003,The Barbarian Invasions,N," $5,109,226 ",5/9/22
2003,From Justin to Kelly,N," $4,928,883 ",6/20/22
2003,In the Cut,N," $4,750,602 ",10/22/22
2003,Thirteen,N," $4,601,043 ",8/20/22
2003,The Magdalene Sisters,Y," $4,583,889 ",8/1/22
2003,Beyond Borders,N," $4,430,101 ",10/24/22
2003,The Fog of War,N," $4,198,566 ",12/19/22
2003,The Gospel of John,N," $4,069,090 ",9/26/22
2003,The Real Cancun,N," $3,825,421 ",4/25/22
2003,Better Luck Tomorrow,N," $3,802,390 ",4/11/22
2003,The Secret Lives of Dentists,N," $3,707,346 ",8/1/22
2003,Step Into Liquid,N," $3,681,803 ",8/8/22
2003,Laurel Canyon,N," $3,663,356 ",3/7/22
2003,The Good Thief,N," $3,517,797 ",4/2/22
2003,The Barbarian Invasions,Y," $3,435,749 ",11/21/22
2003,Anything Else,N," $3,212,310 ",9/19/22
2003,Mambo Italiano,Y," $3,205,730 ",9/19/22
2003,Capturing the Friedmans,N," $3,119,113 ",5/30/22
2003,The Guru,N," $3,095,506 ",1/31/22
2003,Mambo Italiano,N," $3,047,296 ",6/6/22
2003,Santa vs. the Snowman 3D,Y," $3,045,032 ",10/31/22
2003,The Spanish Apartment,Y," $2,830,361 ",5/16/22
2003,Monsieur Ibrahim,N," $2,823,890 ",12/3/22
2003,My Architect,N," $2,750,707 ",11/12/22
2003,Man on the Train,N," $2,542,020 ",5/9/22
2003,Pieces of April,N," $2,528,664 ",10/17/22
2003,Journey,N," $2,377,609 ",1/1/22
2003,The Dancer Upstairs,N," $2,377,348 ",5/2/22
2003,The Company,N," $2,283,914 ",12/25/22
2003,DysFunktional Family,N," $2,255,000 ",4/4/22
2003,Shattered Glass,N," $2,220,008 ",10/31/22
2003,Raising Victor Vargas,N," $2,078,661 ",3/28/22
2003,Sur le seuil,N," $2,014,071 ",10/3/22
2003,Red Nose,N," $2,004,814 ",11/28/22
2003,The Lord of the Rings: The Two Towers,Y," $1,996,877 ",12/12/22
2003,Kal Ho Naa Ho,N," $1,991,922 ",11/26/22
2003,Alien,Y," $1,986,910 ",10/29/22
2003,The Legend of Johnny Lingo,N," $1,690,767 ",8/29/22
2003,"The Book of Mormon Movie, Volume 1: The Journey",N," $1,680,020 ",9/12/22
2003,Marci X,N," $1,648,818 ",8/22/22
2003,Camp,N," $1,629,862 ",7/25/22
2003,Veronica Guerin,N," $1,571,504 ",10/17/22
2003,Northfork,N," $1,420,578 ",7/11/22
2002,Spider-Man,N," $403,706,375 ",5/3/22
2002,The Lord of the Rings: The Two Towers,N," $339,789,881 ",12/18/22
2002,Star Wars: Episode II - Attack of the Clones,N," $302,191,252 ",5/16/22
2002,Harry Potter and the Chamber of Secrets,N," $261,988,482 ",11/15/22
2002,My Big Fat Greek Wedding,N," $241,438,208 ",4/19/22
2002,Signs,N," $227,966,634 ",8/2/22
2002,Austin Powers in Goldmember,N," $213,307,889 ",7/26/22
2002,Men in Black II,N," $190,418,803 ",7/3/22
2002,Ice Age,N," $176,387,405 ",3/15/22
2002,Chicago,N," $170,687,518 ",12/27/22
2002,Catch Me If You Can,N," $164,615,351 ",12/25/22
2002,Die Another Day,N," $160,942,139 ",11/22/22
2002,Scooby-Doo,N," $153,294,164 ",6/14/22
2002,Lilo & Stitch,N," $145,794,338 ",6/21/22
2002,xXx,N," $142,109,382 ",8/9/22
2002,The Santa Clause 2,N," $139,236,327 ",11/1/22
2002,Minority Report,N," $132,072,926 ",6/21/22
2002,The Ring,N," $129,128,133 ",10/18/22
2002,Sweet Home Alabama,N," $127,223,418 ",9/27/22
2002,Mr. Deeds,N," $126,293,452 ",6/28/22
2002,The Bourne Identity,N," $121,661,683 ",6/14/22
2002,The Sum of All Fears,N," $118,907,036 ",5/31/22
2002,8 Mile,N," $116,750,901 ",11/8/22
2002,Road to Perdition,N," $104,454,762 ",7/12/22
2002,Panic Room,N," $96,397,334 ",3/29/22
2002,Maid in Manhattan,N," $94,011,225 ",12/13/22
2002,Space Station 3D,N," $93,383,953 ",4/19/22
2002,Two Weeks Notice,N," $93,354,851 ",12/20/22
2002,Red Dragon,N," $93,149,898 ",10/4/22
2002,The Scorpion King,N," $91,047,077 ",4/19/22
2002,Spy Kids 2: Island of Lost Dreams,N," $85,846,429 ",8/7/22
2002,Blade II,N," $82,348,319 ",3/22/22
2002,Snow Dogs,N," $81,172,560 ",1/18/22
2002,We Were Soldiers,N," $78,122,718 ",3/1/22
